author,dt,link,line,支持走向,sampled
homeboys,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1481019602.A.B93.html,1. 標的：5009榮剛2. 分類：多3. 分析/正文：特殊鋼材廠且11月鎳價大漲為利多反映籌碼面追蹤近半年數家特定券商大量買入400張以上大股東持股比率從6月36.08%至最近43.44%基本面雖本業暫無大幅好轉跡象但整體鋼鐵業已於今年一起底部翻揚加上川普政策影響持續看好技術面橫向平台整理已久價量並未失控且11/11爆量當日原買入券商繼續買進未見出貨跡象4. 進退場機制：(非長期投資者,0,0
kenjiohmygod,2016-12-06,https://www.ptt.cc/bbs/Stock/M.1481013963.A.1F3.html,自從川普當選以來,0,0
im609,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481120534.A.DF0.html,因為川普每一個推文都是有利台股,1,0
IPv7,2016-12-07,https://www.ptt.cc/bbs/Stock/M.1481090939.A.A17.html,不料川普當選大盤局勢不佳回到 80 附近重新打底重新發動,-1,0
femlro,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481189206.A.EF8.html,這麼好的ROE嗎？而且幾乎是不靠財務操作的本業各位看到這千萬不要覺得我是戰台積不好錯惹台灣就是要有更多這種美國公司來台灣設立有更多由美資組成的80%資本高層都是美國人的公司台灣人當員工就好這樣才能學習到美國怎麼塑造強壯的體質的企業不能只有一家台積電要有千千萬萬的台積電來台灣設立要讓利就要讓利給強者不要讓利給廢物你整天讓利給那堆連七天假給不起的廢物幹嘛勒你有看台積電在吵七天假嗎？你有看張忠謀出來說七天假會讓台積電危急存亡沒有麻廢物與強者的差距就是這麼大廢物是不會變成黃金的強者也不會變成廢物的全世界的政治與經濟走向都是在右傾反全球化那台灣只有兩千萬內需反全球下去你東西要賣去哪？所以當然要極度傾向一個國家我個人認為就是美國要極度巴著川普求他把台灣當作重要的生產基地才有機會力抗中國諸葛孔明的三分天下之際台灣就好比連個大便都沒有的蜀國必先連美抗中才有機會重新崛起什麼南進根本低能政策你把那些菲律賓,0,0
femlro,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481189206.A.EF8.html,用民族主義做號招哪能賣那個價錢台灣時至今日要趕緊走向川普那種現實主義不要再搞政黨文革了政黨文革一路搞下來搞了16年,0,0
femlro,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481189206.A.EF8.html,現在再繼續搞下去還是GG就藉著川普來搞個聯美抗中的供應鏈國家直接拿土地無償租給老美蓋園區反正台灣廢物園區那麼多有差嗎？基礎建設都搞定了,0,0
vv22hh,2016-12-08,https://www.ptt.cc/bbs/Stock/M.1481182379.A.790.html,歷來升息之前股票幾乎都大跌熱錢都拿去存銀行了怎麼這次不同難到川普經濟勝過於升息嗎是不是這樣呢--,0,0
ba90011,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481256673.A.A95.html,1. 標的：9904 寶成2. 分類：多3. 分析/正文：新聞面：川普喊美國製造 寶成苦-->假議題 等川普開始實行就會發現難基本面：目前都良好 第三季eps1.26 每年皆配息1~1.5 每年股價依舊穩定向上技術面：低檔剛起漲兩天 布局安全4. 進退場機制：(停損價位/出場條件/長期投資)買進40.5 至少看43 39以下再加買 如真有業績衰退選擇停損--,0,0
femlro,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481272857.A.035.html,例如川普真的當選拉～～～～恐怖額～～～我就在尾盤出掉他,-1,0
inchlife,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481289697.A.B82.html,在川普當選後,0,0
pttgirl77,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481247354.A.7E1.html,----------------------------1. 標的：上銀2. 分類：多3. 分析/正文：   a. 米國要製造業回家 可是米國工資貴 所以便宜的機器手臂 機器人會用到   b. 最近 川普 軟銀 鴻海富士康 蘋果 四方的談話可略知一二   c. 上銀本季基本面應該還不見起色 就那樣而已   d. 但展望未來 昨天那根大紅棒已說明一切   e. 這檔可以完全不理會升息4. 進退場機制：(非長期投資者,0,0
sd1313,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481270100.A.A63.html,1. 標的：T50反一2. 分類：加碼多3. 分析/正文：這是我的T50反的未實現損益買不多但投資損益將近 負12%相信板上應該有許多人跟我一樣反一習慣不停損但最近台股續創新高 狂拉金融 電子權值股我攤平機制打算在投資損益-15到-20%時加碼同樣張數攘損益趴數直接除以2目前美股每天創歷史新高川普就任之前 相信會繼續反應他的減稅和刺激經濟加速通膨政策 會讓美股 陸續創新高事情都是提前反應所以當真的生息後 和他就任後沒題材繼續拉股市 回檔機率很大台股上漲趨勢一樣是會拉權值 拉金融所以我目前也是持有多單的金融類股持有中信金 玉山金這我中信金的損益趴數目前股市投資政策股票類：多單多 空單少Etf:  T50反一  逢大盤繼續上漲時陸續加碼4. 進退場機制：反一不停損雖然每個月轉倉費每年管理費和折損費 會讓人損失不少但反一就是個長期持有的避險工具低槓桿低風險高折損費買這種產品就是怕那天崩盤  可以平補多單的損失所以 逢高加碼停利機制：台股大幅度修正  大盤明顯轉空  向下貫破年線季線時 再考慮出掉-----Sent from JPTT on my iPhone--,0,0
sin123,2016-12-09,https://www.ptt.cc/bbs/Stock/M.1481281312.A.277.html,川普當選引起波瀾不大,1,0
gmuguruza,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481338530.A.940.html,1.原文連結(超過一行或過長必須縮網址)：2.原文內容：三立新聞美股「川普行情」繼續燒,1,0
gmuguruza,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481338530.A.940.html,股票市場上演「川普行情」,1,0
gmuguruza,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481338530.A.940.html,為川普當選以來最大單週漲幅；道瓊一週累計漲幅亦達3.1％,1,0
gmuguruza,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481338530.A.940.html,且市場也看好川普的經濟政策,1,0
gmuguruza,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481338530.A.940.html,「川普行情」若持續下去,1,0
misteelan,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481307415.A.1A0.html,為的是什麼?明明三隻黑天鵝都出現了? 以外資長線布局的思維 今年他就是要做多 做好 做滿!然後?? 當然是高點佈空阿   明年 1/20 川普上任 第一隻黑天鵝會出現真的出現的話 崩好崩滿!散戶呢? 傻傻的相信盤會上萬點 拼命做多,-1,1
misteelan,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481307415.A.1A0.html,百倍行情有時一年可能出現不到一次 明年應該會有兩次以上簡單來說 明年最大風險是1.歐元區的瓦解2.川普政策影響:通膨 舉債投資 美元大貶 貿易保護(前提是他可以順利上任)2017年 風暴很可能會發生! 請大家拭目以待~PS:真的有因此賺到錢的話! 請記得捐一部分做善事  謝謝!!--緣起,0,0
momogo11,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481369673.A.673.html,1.原文連結(超過一行或過長必須縮網址)：2.原文內容：自從川普當選美國下任總統以來,0,0
momogo11,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481369673.A.673.html,美國銀行顯然皆受到「川普行情」影響,1,0
momogo11,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481369673.A.673.html,(中時電子報)3.心得/評論(必需填寫滿20字)：八卦就是本版很熟的谷大師 曾認為川普很快就會出局了至於這人準確度 給谷神們判斷一下----,0,0
qwert1122,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481355909.A.CB0.html,1.原文連結(超過一行或過長必須縮網址)：2.原文內容：他再預言：2017美股3萬點、台股15000點好房網News記者蔡佩蓉／台北報導川普帶動美股行情,1,0
qwert1122,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481355909.A.CB0.html,明年全球股市將持續上演「川普行情」,1,0
qwert1122,2016-12-10,https://www.ptt.cc/bbs/Stock/M.1481355909.A.CB0.html,至於「川普概念股」,0,0
lask,2016-12-11,https://www.ptt.cc/bbs/Stock/M.1481458770.A.779.html,1.原文連結(超過一行或過長必須縮網址)：2.原文內容：川普曾放話要將包括蘋果在內的美國企業召國美國本土從事生產,1,0
phelyl,2016-12-11,https://www.ptt.cc/bbs/Stock/M.1481447284.A.C97.html,借標題問一下為什麼最近有新聞說回美生產越來越可能成真不太懂為什麼能說搬就搬1、土地取得老美不能像中國直接圈地一塊地看上眼和政府談好價格  地就是你的水電、道路還可以專設規劃在美國要找地應該要花一番功夫為什麼立刻可以決定搬廠?2、美國工人照中國工人管法?有媒體估算iphone搬回美國生產增加成本70-80美金請問這是直接把中國工人薪水改成美國標準算出來的嗎?還是已經估算過美國工人薪水且按照美國工人管理方式去算的?而且美國真的可以一下子找到這麼多勞工嗎?富士康中國廠不是動輒萬人還要蓋宿舍 在美國招募這種數量勞工有這麼容易嗎?中美兩國人口數差這麼多  真的很難想像 一下子去美國找這麼多人3、零組件生產線光鴻海搬回去 其他的配合廠商不見得有能力去美國生產這樣零組件生產線不會出問題嗎?成本該怎麼預估增幅?只搬一部分的話  規模經濟的成本優勢還會持續嗎?4、 說搬就搬? 難道早就準備好川普當選的劇本？最神奇的是軟銀 一喊就是500億美金投資美國就算私人企業董事長一個人說了算幾十億、幾百億美金 可以直接這樣擠出來?企業不是要成本評估才會投錢?這些企業家早就準備好川普當選的預備方案了嗎?5、建廠要多久?就算評估後  關稅的誘因太大 決定改在美國生產但是蓋一個廠找地一年、蓋兩年、順利量產一年不是需要三四年工夫嗎？ 這還是一切非常順利才行難道大企業有錢好辦事  蓋廠只要錢投下去一兩年就OK了？但無論如何  川普第一任內是看不到成效的吧？--,0,0
cakepupu,2016-12-12,https://www.ptt.cc/bbs/Stock/M.1481553189.A.1DC.html,自從川普當選之後,0,1
CTC0115,2016-12-13,https://www.ptt.cc/bbs/Stock/M.1481589957.A.28D.html,川普當選美國總統,0,1
CTC0115,2016-12-13,https://www.ptt.cc/bbs/Stock/M.1481589957.A.28D.html,但川普真的當選美國總統,0,0
CTC0115,2016-12-13,https://www.ptt.cc/bbs/Stock/M.1481589957.A.28D.html,包括：Fed在12月最新利率決策及貨幣政策的轉變、義大利憲政公投失敗所引發的後續歐洲局勢演變、川普明年一月就任總統後的政策落實情形等,0,0
Bruce,2016-12-14,https://www.ptt.cc/bbs/Stock/M.1481661757.A.E8E.html,所幸在川普當選美國下一任總統之後,0,1
lupefan4eva,2016-12-14,https://www.ptt.cc/bbs/Stock/M.1481702248.A.4B4.html,以及川普將大舉擴張基礎建設、刺激經濟發展,1,0
lupefan4eva,2016-12-14,https://www.ptt.cc/bbs/Stock/M.1481702248.A.4B4.html,三、新股轉舊股：川普主政,0,0
pttgirl77,2016-12-14,https://www.ptt.cc/bbs/Stock/M.1481699283.A.5DC.html,----------------------------1. 標的：大盤2. 分類：空3. 分析/正文：    a. FED升息 資金行情結束 未來台股看空 將回到QE剛開始行情 大概6千多點 那時張仲謀還覺得台積電股價很委屈呢    b. 川普實際等於保護主義興起 而缺乏內需 靠貿易為主的台灣 未來經營面都像這冬天這麼冷 蘋概股首當其衝    c. 我們對中國大陸貿易依存度很高 過去吃他們不少利 隨著新政府上台 但台灣經濟卻走空 南向的新同學 老實講沒左岸那麼有錢    d. 陽明不是大到不能倒 經營不,0,0
femlro,2016-12-15,https://www.ptt.cc/bbs/Stock/M.1481785921.A.CF3.html,"稅率降低但稅收增加)另外政府財政赤字還要降低依我看難喔～現在重點觀察還是""""政府的財政狀況""""稅改因為川普是世界顯學我是蠻意外現在政府竟然有意做這塊跟米國有synchronization的味道但這塊做到壞掉的話未來留下來的債務大餅更大台灣沒什麼本錢再把債務搞大了勞保那洞超大",0,0
mark999jrpan,2016-12-15,https://www.ptt.cc/bbs/Stock/M.1481748428.A.4B3.html,各界關注在川普贏得美國總統大選後聯準會的首次例會,0,0
cofepupu,2016-12-17,https://www.ptt.cc/bbs/Stock/M.1481926677.A.704.html,新聞故意壓到周末才爆出來?所以昨天尾盤是有人早知道?--2017流年巨門化忌 美中對幹是主軸?三個指標性人物:川普、杜特蒂、柯文哲                                      12/17 06:19,0,1
cofepupu,2016-12-17,https://www.ptt.cc/bbs/Stock/M.1481927708.A.1E3.html,首度談論總統當選人川普與台灣總統蔡英文通話,0,0
cofepupu,2016-12-17,https://www.ptt.cc/bbs/Stock/M.1481927708.A.1E3.html,以及川普質疑「一中政策」後的美中台關係,0,1
cofepupu,2016-12-17,https://www.ptt.cc/bbs/Stock/M.1481927708.A.1E3.html,歐巴馬警告川普不要在台灣議題上刺激中國,0,0
cofepupu,2016-12-17,https://www.ptt.cc/bbs/Stock/M.1481927708.A.1E3.html,3.心得/評論(必需填寫滿20字)：黑白馬~~白馬已被人遺忘 黑馬也即將走入歷史被人遺忘嗎?關鍵在川普1/20之後的表態阿--                                      12/17 06:35,0,0
gmuguruza,2016-12-18,https://www.ptt.cc/bbs/Stock/M.1482063923.A.09D.html,-------------------------------------------------------------------------1.原文連結(超過一行或過長必須縮網址)：2.原文內容：美股川普行情發飆 小老百姓沒賺頭川普當選美國總統,1,0
gmuguruza,2016-12-18,https://www.ptt.cc/bbs/Stock/M.1482063923.A.09D.html,普羅大眾並未因這波川普行情持續發酵而大賺一票,0,0
gmuguruza,2016-12-18,https://www.ptt.cc/bbs/Stock/M.1482063923.A.09D.html,即使川普行情持續發燒,1,0
femlro,2016-12-20,https://www.ptt.cc/bbs/Stock/M.1482226572.A.194.html,來台灣設廠是有何條件？內需力的提升是砍所得稅外資是砍營利事業所得稅還要你說真失望盡是這種推文教科書在學校好好唸就好不是拿來戰場廝殺的工具那從何解釋美國內部景氣的繁榮和中國的衰退？有時候你看川普的動作用學理推測你就無法看穿貿易壁壘為什麼會讓中國掛掉,0,0
kingwang317,2016-12-20,https://www.ptt.cc/bbs/Stock/M.1482197923.A.21B.html,原本預期年底生技股因為川普當選會不錯,1,0
Sirius1812,2016-12-20,https://www.ptt.cc/bbs/Stock/M.1482215094.A.D26.html,但在川普接任美國總統後,0,0
sukimq,2016-12-20,https://www.ptt.cc/bbs/Stock/M.1482213257.A.5A7.html,川普明年1/20就任後可望拉動股價(2)技術及籌碼面上不零散,1,0
thenfu,2016-12-20,https://www.ptt.cc/bbs/Stock/M.1482241437.A.CCC.html,必須有停損機制)川普的關稅壁壘需進一步觀察,0,0
gmuguruza,2016-12-21,https://www.ptt.cc/bbs/Stock/M.1482301525.A.981.html,3.心得/評論(必需填寫滿20字)：葉倫作多美元指數期貨川普點名過亞洲操控匯率的有哪幾國,0,0
roberchu,2016-12-21,https://www.ptt.cc/bbs/Stock/M.1482330518.A.A5D.html,2012年你在最高點75.91買進然後在2016 12月最低點賣出113.07（113.07-75.91）/75.91 x100%=48.95%要是不計算川普之後的漲幅,0,0
butt1106,2016-12-22,https://www.ptt.cc/bbs/Stock/M.1482377026.A.B81.html,在中國外匯大量流失以後這是個假議題到今年年底中國的外匯儲備實際大概剩2.5兆再一個禮拜所有中國散戶即將擁有全新的每人5萬美元外匯換匯額度你們說一月過後中國外匯存抵會剩多少還別說川普任命的美國國貿局主任這傢伙出過一本書,0,0
butt1106,2016-12-22,https://www.ptt.cc/bbs/Stock/M.1482377026.A.B81.html,你們看川普跟普丁眉來眼去的現在美國能源自主,0,0
butt1106,2016-12-22,https://www.ptt.cc/bbs/Stock/M.1482377026.A.B81.html,然後就繼續污染霧霾反過來弄死更多中國人方法很多啦如果檯面川普上這些佈局是對的,0,0
IanLi,2016-12-22,https://www.ptt.cc/bbs/Stock/M.1482414294.A.F31.html,證據：1. 標的：9904 東元2. 分類：多3. 分析/正文：新聞面：川普喊美國製造 寶成苦-->假議題 等川普開始實行就會發現難基本面：目前都良好 第三季eps1.26 每年皆配息1~1.5 每年股價依舊穩定向上技術面：低檔剛起漲兩天 布局安全4. 進退場機制：(停損價位/出場條件/長期投資)買進40.5 至少看43 39以下再加買 如真有業績衰退選擇停損----,0,0
clubbox,2016-12-23,https://www.ptt.cc/bbs/Stock/M.1482448218.A.D7C.html,1.原文連結(超過一行或過長必須縮網址)：2.原文內容：川普貿易保護 彭淮南：全球都輸家經濟展望【王立德、林巧雁、陳瑩欣╱台北報導】中央銀行昨日召開第4季理監事會議,0,0
